999999, Roskilde, DK, 1, 55.696, 12.104, 15
Date (MM/DD/YYYY),Time (HH:MM),Wspd (m/s),Dry-bulb (C),DHI (W/m^2),DNI (W/m^2),GHI (W/m^2),RHum (%),Alb (unitless)
02/03/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/03/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/03/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/03/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/03/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/03/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,09:00,3.07936506782259,4.61999992188953,30.2289635052756,55.9441848635437,35.6203692451355,85.1542853219168,0.206
02/04/2019,10:00,2.98166666643487,4.83499993880589,80.7085837894015,113.096025543742,100.705479293399,84.2491663614908,0.206
02/04/2019,11:00,3.25722222742107,5.20833328564961,67.2980029000176,0.416700295296808,67.3950460751851,83.2483337402343,0.206
02/04/2019,12:00,3.04715189035934,4.64462028877644,51.7535102518298,0.142158643951156,51.7579245205166,88.8079114744934,0.206
02/04/2019,13:00,2.70638888064358,3.87583334843317,49.5240753120846,0.271619537333026,49.4803618590037,91.2975002288818,0.206
02/04/2019,14:00,2.01830985361421,4.08845068367434,54.4461641822062,0.248831024696447,54.4720713279616,90.026760713819,0.206
02/04/2019,15:00,1.95944444239139,4.06083328326543,31.5600475814607,0.210117078479379,31.5928858942455,92.2024997711181,0.206
02/04/2019,16:00,1.59044944051276,4.2626404494382,14.854125639026,0.204037145889374,14.6203203964769,88.8115172868364,0.206
02/04/2019,17:00,2.85492958149439,4.35352121272557,5.75671358343581,0.169191987056967,5.5288283144924,85.8084499735227,0.206
02/04/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/04/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,09:00,1.72587209316187,2.18139535015405,16.6447833998258,303.546344276084,41.9324981029643,80.0008721462516,0.206
02/05/2019,10:00,2.19944444100062,3.22250001231829,34.7407322830624,623.052497016059,141.244500117831,76.6524997711181,0.206
02/05/2019,11:00,2.71750000384118,4.56916669209798,45.4109544330173,738.426568603515,230.508384365505,70.4733332951863,0.206
02/05/2019,12:00,3.3138888872332,5.37249993483225,53.1968164549933,791.143064880371,290.17217848036,70.7275000890096,0.206
02/05/2019,13:00,3.00027854661755,5.95543175354641,61.1263776157559,746.809019986633,297.046424971981,71.0551532330951,0.206
02/05/2019,14:00,2.60446927600732,6.50167596406776,56.7716071698918,754.471640645458,278.213062733911,73.567318303625,0.206
02/05/2019,15:00,3.09277777622143,6.34666665792465,80.6837034649319,272.162393016285,150.774630610148,75.8791666030883,0.206
02/05/2019,16:00,3.2147222177022,6.04499994913736,64.246514140235,4.16519007550345,64.919220108456,76.4591659545898,0.206
02/05/2019,17:00,3.59068099486785,5.90967748498403,20.6766444243837,5.00735640378942,20.9074475474682,76.8508957893617,0.206
02/05/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/05/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,08:00,3.79999995231628,6.5,2.92783784866333,0.178447499871253,2.8590018749237,87.5,0.206
02/06/2019,09:00,3.10500000516573,6.69249991575876,19.6848699834611,0.230816745282047,19.6235410147243,86.9799998601277,0.206
02/06/2019,10:00,2.85166666342152,6.98916672070821,51.1525652779473,0.29826696842081,51.1043099615308,84.7891662597656,0.206
02/06/2019,11:00,2.89518413411996,7.40509918391198,91.5163948015856,11.9052668626686,95.1235291262186,82.4311617454118,0.206
02/06/2019,12:00,2.88117977742398,7.72668536995234,139.746830843807,10.4210662866911,144.169589289118,81.2974718501058,0.206
02/06/2019,13:00,2.61127167268295,8.04248569879917,150.647603668918,56.6964003811509,170.595148119623,80.2265893572327,0.206
02/06/2019,14:00,2.67564102052113,8.45192308303637,102.870677018776,440.052264849344,232.838957664294,79.7762817480625,0.206
02/06/2019,15:00,2.24257142458643,8.58514285768781,69.3872268785749,611.708406808035,217.155186331612,80.0085714067731,0.206
02/06/2019,16:00,2.19665738483657,8.39275762297649,71.3332763820637,482.992925064809,147.653050053418,81.0114205660594,0.206
02/06/2019,17:00,1.62549020009103,7.56862748370451,29.8719381725086,183.47108528382,43.6347189900142,84.2245094448912,0.206
02/06/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/06/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,08:00,0.533333337306976,4.49333333969116,2.11049199899037,0.167448808749516,2.07968844572703,95.8333348592122,0.206
02/07/2019,09:00,0.587538945247822,4.6327101850064,9.42380056574337,0.185882585256641,9.33331988607983,95.5582554659739,0.206
02/07/2019,10:00,1.03500000221861,4.81388894716898,30.420281791687,0.225793322982887,30.3189353889889,95.4952773623996,0.206
02/07/2019,11:00,1.36183843896581,5.0495821254167,41.0263876317271,0.232752014190207,40.8717537457564,93.8793873268913,0.206
02/07/2019,12:00,1.80472222036785,5.18277768823835,52.6432284884982,0.250218632610307,52.5926885498894,92.2916666666666,0.206
02/07/2019,13:00,1.88888888955116,5.57333330048455,51.6289702945285,0.265793746730519,51.5850806978013,89.8572222815619,0.206
02/07/2019,14:00,2.31527777794334,5.90277787049611,47.1705583254496,0.234399062912497,47.1388385242886,87.0983338250054,0.206
02/07/2019,15:00,2.03166666494475,5.92055563131968,38.1125057326422,0.217937426527755,38.0767526785532,86.2749999576144,0.206
02/07/2019,16:00,1.8169054374483,5.85100296643538,19.8655089211668,0.197758364451136,19.8233805331254,85.9091691724892,0.206
02/07/2019,17:00,1.63492063406914,5.8812699272519,5.72087915814112,0.177641769250233,5.67186485226192,86.1476191445002,0.206
02/07/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/07/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,08:00,1.93499997854232,4.27000007629394,6.66069736480712,0.610541017353534,6.5430762052536,82.8700019836425,0.206
02/08/2019,09:00,1.98027777117159,4.04444445768992,24.9107904632886,154.520866510851,40.0587487657864,84.3716669294569,0.206
02/08/2019,10:00,2.65861110985279,4.82944445080227,54.1542526139153,451.224357774522,138.889276313781,82.6238888634575,0.206
02/08/2019,11:00,2.83463687237414,5.65335191694717,70.9753529745773,595.914115863139,229.604426591755,77.7726259071733,0.206
02/08/2019,12:00,2.92869080109184,6.30445682637206,74.496975189464,691.615206492644,293.064180719487,73.7827299750282,0.206
02/08/2019,13:00,2.81027777327431,7.02888890637291,83.4079172134399,702.901741197374,316.377644432915,70.5977776845296,0.206
02/08/2019,14:00,2.63027777655257,7.04333329200744,140.749659771389,246.683156416151,219.4149365743,70.3916664971245,0.206
02/08/2019,15:00,2.37638888524638,6.73666665024227,127.251351504855,49.4185395558675,140.662543127271,71.4783334096272,0.206
02/08/2019,16:00,2.19888888729943,6.26555555926428,79.6059729258219,15.2254298500716,82.5435216161939,73.8077786339653,0.206
02/08/2019,17:00,2.01275964147613,5.89495558130281,27.7054462220619,1.98660647709928,27.573408609328,76.7418390381583,0.206
02/08/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/08/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,08:00,4.01785716840199,7.21428557804652,7.28710212026323,1.60371883905359,7.19129376752035,86.4285725184849,0.206
02/09/2019,09:00,4.5869444426563,7.41333340803782,26.7168641487757,0.335695393756031,26.6034191581938,84.8416671329074,0.206
02/09/2019,10:00,4.66571429646204,7.91650804640754,88.9086222936236,6.1807435384641,90.1340592399476,82.4149203345889,0.206
02/09/2019,11:00,5.50444445543819,8.21944456100464,49.262975025177,0.282835525564021,49.263496488995,79.8655558268229,0.206
02/09/2019,12:00,6.29068963938746,8.38241395621464,48.7002993813876,0.257981571356027,48.7144199371337,78.147241579253,0.206
02/09/2019,13:00,6.23499999344348,8.45944446457756,57.8953502866956,0.313008653620878,57.6175003051757,77.246666293674,0.206
02/09/2019,14:00,6.12721089440949,8.82176855956616,46.6146370245485,0.238604686717141,46.5933301821857,72.8918367243137,0.206
02/09/2019,15:00,5.56140350772623,7.60929207464235,11.0898240369719,0.128735960431702,11.0744886446643,83.0216214979017,0.206
02/09/2019,16:00,6.75431655207983,8.41294962039096,13.9699950235169,0.34272705450707,13.6794275745378,79.8042701911247,0.206
02/09/2019,17:00,7.29163180435053,10.2364017095525,5.17717007563204,0.275721399574326,5.17870402710208,67.8401673129412,0.206
02/09/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/09/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,08:00,4.95833336313565,5.74347833965135,3.20169726285067,0.0423967471896586,3.24809705849849,85.8666666204279,0.206
02/10/2019,09:00,4.57075471885549,5.88927453850346,21.3578186571598,0.210188082323293,21.0040642321109,87.2431247711181,0.206
02/10/2019,10:00,4.98833334114816,6.49305557939741,65.9686816851298,49.9215378222159,77.1394196616278,82.4388886557685,0.206
02/10/2019,11:00,4.76638176366474,7.32022790963153,138.992991325182,289.429303606521,216.480375327955,79.8262111739894,0.206
02/10/2019,12:00,5.57333332924615,7.68952379680815,134.582893577454,264.533197760135,222.669214739118,76.3358726864769,0.206
02/10/2019,13:00,5.1663430394864,7.38770225518729,146.813068871359,17.9861245762905,153.297775737676,76.1572817459847,0.206
02/10/2019,14:00,4.92466666618983,6.67199993610382,96.3935449473063,0.998494587825844,96.3941947555542,75.9230001576741,0.206
02/10/2019,15:00,4.66555555313825,6.76194437874688,113.211147520277,11.835495268124,116.133627022637,75.519444656372,0.206
02/10/2019,16:00,4.35925925351955,6.02081781160432,68.5910865214231,3.28870428286462,69.1318045863144,83.1615104675293,0.206
02/10/2019,17:00,4.6521428612726,6.09428569589342,26.3664829569203,1.51142243031478,26.0052550196647,79.6082149233136,0.206
02/10/2019,18:00,3.32000002861022,5.90000009536743,3.25629949569702,0.228405177593231,3.24650912284851,77.0,0.206
02/10/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/10/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,08:00,3.91551723562437,3.15172409189158,11.8580415084444,2.77665911203828,11.7648069365271,86.5586205844221,0.206
02/11/2019,09:00,4.03689321422268,3.65663431686105,14.8132631153736,1.56062456454782,14.7306260769421,86.5239474595943,0.206
02/11/2019,10:00,3.77345131913469,3.25516222641531,52.4847618069565,0.252404458202661,52.304484690839,90.3701752556695,0.206
02/11/2019,11:00,4.25937499715523,4.07350425434927,87.225200176239,5.66266329569949,88.7790153503418,89.290833070543,0.206
02/11/2019,12:00,4.2958333402872,5.08333329624599,119.704179191589,2.77461631256673,120.195139715406,83.2255553775363,0.206
02/11/2019,13:00,4.61127595484079,6.12759646039334,166.301873657045,320.205757520053,280.28022505763,77.6750740255021,0.206
02/11/2019,14:00,4.76941175881554,6.86735299475052,99.9182958378511,130.530894313292,145.226329522974,74.965882357429,0.206
02/11/2019,15:00,4.99042904258954,6.9023102203218,81.569141356465,10.2452737454143,84.5134601593017,73.894060116003,0.206
02/11/2019,16:00,4.58692809062845,5.33333333489162,58.0695212541842,5.34579527984355,59.1195225310481,84.6562093098958,0.206
02/11/2019,17:00,4.32175572136886,3.9286259649364,13.3041774079999,0.12814172136576,13.040808896982,94.9572517744457,0.206
02/11/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/11/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,08:00,4.02656250819563,4.67187483608722,11.6083875149488,0.159810316050425,11.3908942788839,80.4624998569488,0.206
02/12/2019,09:00,4.45574229571665,4.84453785118936,44.7035473293728,3.40437222897178,44.8346009413401,80.6405554029676,0.206
02/12/2019,10:00,4.70322579837614,4.89580646176492,34.9424605811365,0.17557705615903,34.7596016478614,83.4015974587144,0.206
02/12/2019,11:00,4.67749999231762,4.70277788903978,82.7391085836622,0.471287605238871,82.4873674074808,85.9972220950656,0.206
02/12/2019,12:00,4.72030768871307,4.9498461826031,92.8524790275387,1.52052839451763,93.0982227441741,84.7131100631341,0.206
02/12/2019,13:00,3.28362572681137,4.66832844043407,110.376309980233,6.8349847298824,112.381040259809,89.5752152984355,0.206
02/12/2019,14:00,4.25752212375314,5.36696167048451,115.543181675373,61.3607159585947,135.448858120448,85.2035395079306,0.206
02/12/2019,15:00,4.17632310901843,5.68997217752143,71.1106864376652,0.865993688880494,71.1790953931038,82.4364901784402,0.206
02/12/2019,16:00,4.25305555164814,5.67055544985665,71.1859888712565,5.5554702706635,72.3042453553941,82.5205553266737,0.206
02/12/2019,17:00,4.16312683824241,5.53008856674914,19.0167368379666,0.153893635165946,18.9709696509493,82.6091450153902,0.206
02/12/2019,18:00,4.33823528359918,5.30000019073486,2.82518836329965,0.167841905837549,2.80016139675589,82.7264682545381,0.206
02/12/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/12/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,08:00,2.74032258218334,3.34193551540374,11.2665757440751,7.11819640547037,11.2519789741885,86.1919342779344,0.206
02/13/2019,09:00,2.86063217637182,3.67959769155787,45.8251285635191,194.362339567864,68.4718795590017,85.2304600901987,0.206
02/13/2019,10:00,3.10684523820167,4.43720236704463,85.2463300568716,340.816364435922,163.003160794576,81.9791665077209,0.206
02/13/2019,11:00,2.83983286127738,5.2534819007916,82.6002815905387,572.088007254852,250.538408539753,79.1529244340561,0.206
02/13/2019,12:00,2.68917378893604,5.99629634330075,100.097660988484,648.342897833582,323.110732293196,76.1997145302275,0.206
02/13/2019,13:00,2.39581004392834,6.39944137940859,125.866102953862,450.537793998611,289.488247834104,72.7273741354489,0.206
02/13/2019,14:00,2.28575418531561,6.59804467382377,153.789359108695,342.607723171713,270.20522960471,70.2022346198225,0.206
02/13/2019,15:00,2.30777777764532,6.59222225877973,126.914659330579,246.102402157253,197.164185926649,70.3152779473198,0.206
02/13/2019,16:00,2.3761111161775,5.73694449265798,83.3768043200175,109.732169816229,106.980965561336,74.4775002373589,0.206
02/13/2019,17:00,1.48161559715908,4.6192200349898,29.2429367851746,1.88995597385451,29.2540437796653,80.5540389589612,0.206
02/13/2019,18:00,1.85454546592452,3.88636361468922,5.22672533988952,0.107006691396236,5.00088316744024,86.3045446222478,0.206
02/13/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/13/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,08:00,0.537864082357258,3.1456310378695,5.96135492926662,0.32531053710331,5.82925897663079,91.8854381968674,0.206
02/14/2019,09:00,0.321111114654276,3.50527776281038,40.9676791217592,3.58917745562891,41.5459553718566,91.2166666030883,0.206
02/14/2019,10:00,0.550555558337105,4.32583331068356,110.636314264933,64.8411751376258,126.993382178412,89.2711110856797,0.206
02/14/2019,11:00,0.532681567126146,5.83994416950801,116.033343075373,478.571365761357,258.265325450364,84.4687149644564,0.206
02/14/2019,12:00,0.414245813668773,6.65391059827538,96.8894625828918,510.374916994704,273.176600493532,80.6474860207328,0.206
02/14/2019,13:00,0.435393261691827,7.17865171995055,85.6879162734813,717.821379168649,346.424706491191,77.731741701619,0.206
02/14/2019,14:00,0.559831464056218,7.54438203506255,94.7934240276893,505.258399873637,269.2724495577,73.6297755080662,0.206
02/14/2019,15:00,0.384679668710092,7.65041782862628,115.014605891405,234.944578852494,179.285923376056,69.2036210594071,0.206
02/14/2019,16:00,0.669166669663455,7.41722222699059,78.1594923443264,145.526457264502,111.125398996141,69.4502780914306,0.206
02/14/2019,17:00,0.783844013566094,6.27298054788106,33.9938605316502,3.83042881805397,33.9106705009439,73.9746524311373,0.206
02/14/2019,18:00,0.938461526082112,5.57692300356351,5.32083755273085,0.0520768966167592,5.08404902311471,77.1384611863356,0.206
02/14/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/14/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.206
02/15/2019,08:00,3.92909092469648,5.44545459747314,3.03717975074594,0.165974761952053,2.98871036876331,93.8836373069069,0.206
02/15/2019,09:00,3.70474777766434,5.71661722624691,10.4198312497634,0.183334762003902,10.2998112365824,93.7919870936906,0.206
02/15/2019,10:00,4.47444444166289,6.16000000768237,33.9393538422054,0.241997065063979,33.6840201377868,93.0755554835001,0.206
02/15/2019,11:00,3.32111110654142,6.61249995761447,59.8759927537706,0.300715842760271,59.5539986080593,92.0847222858005,0.206
02/15/2019,12:00,3.00083333369758,6.96750002304712,88.951860639784,0.328434257167908,88.7901770697699,90.8875002543131,0.206
02/15/2019,13:00,3.65000000662273,7.08166658878326,79.327395746443,0.259296230061186,79.452152940962,90.0000006145901,0.206
02/15/2019,14:00,3.69554317063939,6.99164346200842,107.614715533668,0.317061107390376,107.704686943202,90.5891361927255,0.206
02/15/2019,15:00,3.67000000079472,7.10166656970977,70.4396612803141,0.243168945920964,70.5229726579454,89.8672227011786,0.206
