PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge.PRJ;10/10/21 17h04;PVPMC_Challenge_3to6;
Geographical Site;New.SIT;10/10/21 17h04;Roskilde;Denmark;Europe;;
Meteo data;Roskilde_SAM_CSV_2019.MET;10/10/21 17h03;Roskilde;;2019;
Simulation variant;PVPMC_Challenge.VC0;10/10/21 17h22;S3;
Simulation date;;10/10/21 17h31

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;DiffHor;TArray;HSol;AzSol;PhiAng
    ;W/m²;W/m²;W;W/m²;°C;°;°;°

03/05/19 14:00;594.89;554.42;14527;127.7;28.933;22.906;34.454;53.245
03/05/19 15:00;669.42;632.25;16377;101.3;31.574;17.274;49.172;60
03/05/19 16:00;463.75;360.44;9701.8;77.798;20.643;10.278;62.745;60
03/05/19 17:00;302.19;129.17;3444.7;27.002;10.587;3.3446;74.034;60
03/05/19 18:00;0;0;0;0;0;0;0;-60
03/05/19 19:00;0;0;0;0;0;0;0;-60
03/05/19 20:00;0;0;0;0;0;0;0;-60
03/05/19 21:00;0;0;0;0;0;0;0;-60
03/05/19 22:00;0;0;0;0;0;0;0;-60
03/05/19 23:00;0;0;0;0;0;0;0;-60
03/06/19 00:00;0;0;0;0;0;0;0;-60
03/06/19 01:00;0;0;0;0;0;0;0;-60
03/06/19 02:00;0;0;0;0;0;0;0;-60
03/06/19 03:00;0;0;0;0;0;0;0;-60
03/06/19 04:00;0;0;0;0;0;0;0;-60
03/06/19 05:00;0;0;0;0;0;0;0;-60
03/06/19 06:00;0;0;0;3.2019;0;0.2493;-79.413;-60
03/06/19 07:00;21.806;18.411;405.15;24.6;4.9008;4.4887;-72.965;-60
03/06/19 08:00;82.512;70;1814.8;84.099;7.0081;12.229;-60.057;-60
03/06/19 09:00;179.96;154.3;4154.5;171.8;10.809;18.985;-46.227;-60
03/06/19 10:00;144.36;126.96;3383.7;164;10.464;24.269;-31.199;-48.964
03/06/19 11:00;187.56;175.41;4719.4;195.7;12.848;27.586;-15.005;-26.359
03/06/19 12:00;184.1;175.38;4707.8;184.2;13.43;28.552;1.8877;3.4644
03/06/19 13:00;149.36;137.94;3667.3;161.6;12.392;27.042;18.687;32.115
03/06/19 14:00;108.51;93.898;2449.8;129.6;10.914;23.248;34.646;52.923
03/06/19 15:00;67.163;56.353;1419.7;84.703;9.6586;17.593;49.397;60
03/06/19 16:00;55.321;46.756;1160.1;61.204;9.0257;10.578;62.991;60
03/06/19 17:00;30.7;26.262;608.98;25.996;7.9102;3.4971;74.499;60
03/06/19 18:00;0;0;0;0;0;0;0;-60
03/06/19 19:00;0;0;0;0;0;0;0;-60
03/06/19 20:00;0;0;0;0;0;0;0;-60
03/06/19 21:00;0;0;0;0;0;0;0;-60
03/06/19 22:00;0;0;0;0;0;0;0;-60
03/06/19 23:00;0;0;0;0;0;0;0;-60
03/07/19 00:00;0;0;0;0;0;0;0;-60
03/07/19 01:00;0;0;0;0;0;0;0;-60
03/07/19 02:00;0;0;0;0;0;0;0;-60
03/07/19 03:00;0;0;0;0;0;0;0;-60
03/07/19 04:00;0;0;0;0;0;0;0;-60
03/07/19 05:00;0;0;0;0;0;0;0;-60
03/07/19 06:00;0;0;0;5.3036;0;0.4615;-79.784;-60
03/07/19 07:00;24.701;20.365;457;26.298;5.0453;4.8424;-73.123;-60
03/07/19 08:00;28.343;23.581;542.33;40.698;5.5071;12.591;-60.196;-60
03/07/19 09:00;45.135;37.657;923.3;62.303;6.0292;19.358;-46.335;-60
03/07/19 10:00;245.12;220.86;5992;188.2;13.764;24.652;-31.26;-48.51
03/07/19 11:00;518.64;489.16;12971;163.1;25.857;27.973;-15.002;-25.983
03/07/19 12:00;475.68;451.3;11984;162.5;25.258;28.934;1.9637;3.5472
03/07/19 13:00;401.65;375.58;10032;213;22.846;27.407;18.83;31.902
03/07/19 14:00;656.23;615.26;15915;107.4;31.934;23.591;34.842;52.606
03/07/19 15:00;690.45;657.87;16872;63.302;33.812;17.913;49.627;60
03/07/19 16:00;563.17;444.86;11852;63.798;24.385;10.878;63.239;60
03/07/19 17:00;265.66;122.54;3266;25.498;9.8961;3.513;75.176;60
03/07/19 18:00;0;0;0;0;0;0;0;-60
03/07/19 19:00;0;0;0;0;0;0;0;-60
03/07/19 20:00;0;0;0;0;0;0;0;-60
03/07/19 21:00;0;0;0;0;0;0;0;-60
03/07/19 22:00;0;0;0;0;0;0;0;-60
03/07/19 23:00;0;0;0;0;0;0;0;-60
03/08/19 00:00;0;0;0;0;0;0;0;-60
03/08/19 01:00;0;0;0;0;0;0;0;-60
03/08/19 02:00;0;0;0;0;0;0;0;-60
03/08/19 03:00;0;0;0;0;0;0;0;-60
03/08/19 04:00;0;0;0;0;0;0;0;-60
03/08/19 05:00;0;0;0;0;0;0;0;-60
03/08/19 06:00;0;0;0;3.1032;0;0.5368;-80.36;-60
03/08/19 07:00;0;0;0;14.007;0;5.1983;-73.28;-60
03/08/19 08:00;16.351;13.463;273.31;27.097;6.4735;12.956;-60.335;-60
03/08/19 09:00;132.33;111.83;2951.1;147.6;10.968;19.733;-46.443;-60
03/08/19 10:00;193.28;170.75;4561.9;210.8;14.26;25.037;-31.319;-48.058
03/08/19 11:00;269;252.28;6763.1;244;18.352;28.362;-14.997;-25.61
03/08/19 12:00;313.11;297.98;7952.9;248.3;21.17;29.316;2.0426;3.6319
03/08/19 13:00;220.06;203.7;5411.6;224.2;18.047;27.773;18.978;31.695
03/08/19 14:00;123.7;107.65;2793.3;141.8;14.602;23.934;35.041;52.295
03/08/19 15:00;89.439;75.293;1914.8;106.5;13.319;18.233;49.859;60
03/08/19 16:00;33.788;28.21;652.26;45;11.386;11.178;63.491;60
03/08/19 17:00;26.707;22.76;510.33;24.797;10.619;3.6642;75.647;60
03/08/19 18:00;0;0;0;0;0;0;0;-60
03/08/19 19:00;0;0;0;0;0;0;0;-60
03/08/19 20:00;0;0;0;0;0;0;0;-60
03/08/19 21:00;0;0;0;0;0;0;0;-60
03/08/19 22:00;0;0;0;0;0;0;0;-60
03/08/19 23:00;0;0;0;0;0;0;0;-60
03/09/19 00:00;0;0;0;0;0;0;0;-60
03/09/19 01:00;0;0;0;0;0;0;0;-60
03/09/19 02:00;0;0;0;0;0;0;0;-60
03/09/19 03:00;0;0;0;0;0;0;0;-60
03/09/19 04:00;0;0;0;0;0;0;0;-60
03/09/19 05:00;0;0;0;0;0;0;0;-60
03/09/19 06:00;0;0;0;0.7036;0;0.7526;-80.729;-60
03/09/19 07:00;13.045;10.753;203.14;21.299;7.27;5.5561;-73.436;-60
03/09/19 08:00;54.819;46.092;1142.1;66.705;8.9809;13.322;-60.473;-60
03/09/19 09:00;41.481;34.576;829.99;58.097;8.8257;20.111;-46.55;-60
03/09/19 10:00;106.72;94.139;2451.4;125.7;11.445;25.423;-31.378;-47.606
03/09/19 11:00;160.87;150.73;3996.7;169.8;14.39;28.752;-14.99;-25.239
03/09/19 12:00;204.11;194.28;5179.6;157.4;16.544;29.7;2.1243;3.7182
03/09/19 13:00;139.64;129.18;3404;149.9;13.638;28.14;19.129;31.495
03/09/19 14:00;112.27;97.588;2534.6;132.5;12.728;24.278;35.244;51.988
03/09/19 15:00;57.249;47.908;1183.1;75.394;10.822;18.552;50.095;60
03/09/19 16:00;53.893;45.393;1115.2;61.599;10.756;11.478;63.746;60
03/09/19 17:00;23.793;20.205;445.41;23.895;9.4509;3.815;76.12;60
03/09/19 18:00;0;0;0;0;0;0;0;-60
03/09/19 19:00;0;0;0;0;0;0;0;-60
03/09/19 20:00;0;0;0;0;0;0;0;-60
03/09/19 21:00;0;0;0;0;0;0;0;-60
03/09/19 22:00;0;0;0;0;0;0;0;-60
03/09/19 23:00;0;0;0;0;0;0;0;-60
03/10/19 00:00;0;0;0;0;0;0;0;-60
03/10/19 01:00;0;0;0;0;0;0;0;-60
03/10/19 02:00;0;0;0;0;0;0;0;-60
03/10/19 03:00;0;0;0;0;0;0;0;-60
03/10/19 04:00;0;0;0;0;0;0;0;-60
03/10/19 05:00;0;0;0;0;0;0;0;-60
03/10/19 06:00;15.018;12.784;256.5;14.303;5.5774;0.9702;-81.098;-60
03/10/19 07:00;14.424;11.92;234.01;22.794;5.7841;5.9159;-73.592;-60
03/10/19 08:00;43.093;36.065;875.41;56.698;7.3003;13.69;-60.61;-60
03/10/19 09:00;106.36;89.563;2338.8;126.4;9.8587;20.489;-46.656;-60
03/10/19 10:00;77.271;68.197;1753.2;93.502;8.6333;25.812;-31.435;-47.157
03/10/19 11:00;84.211;78.944;2048.3;90.303;9.1684;29.144;-14.981;-24.872
03/10/19 12:00;106.8;101.74;2674.5;107.3;10.378;30.085;2.2087;3.806
03/10/19 13:00;90.203;83.445;2170.8;99.299;9.538;28.507;19.283;31.3
03/10/19 14:00;62.323;54.036;1361.7;78.902;8.6198;24.621;35.45;51.686
03/10/19 15:00;34.132;28.398;665.42;49.101;8.2213;18.872;50.334;60
03/10/19 16:00;15.075;12.384;243.91;25.7;8.3826;11.778;64.003;60
03/10/19 17:00;0;0;0;14.303;0;3.9651;76.596;60
03/10/19 18:00;0;0;0;0.9027;0;0;0;-60
03/10/19 19:00;0;0;0;0;0;0;0;-60
03/10/19 20:00;0;0;0;0;0;0;0;-60
03/10/19 21:00;0;0;0;0;0;0;0;-60
03/10/19 22:00;0;0;0;0;0;0;0;-60
03/10/19 23:00;0;0;0;0;0;0;0;-60
03/11/19 00:00;0;0;0;0;0;0;0;-60
03/11/19 01:00;0;0;0;0;0;0;0;-60
03/11/19 02:00;0;0;0;0;0;0;0;-60
03/11/19 03:00;0;0;0;0;0;0;0;-60
03/11/19 04:00;0;0;0;0;0;0;0;-60
03/11/19 05:00;0;0;0;0;0;0;0;-60
03/11/19 06:00;14.925;12.694;253.18;14.2;6.7642;1.0501;-81.673;-60
03/11/19 07:00;236.31;153.35;4103.8;46.703;12.3;6.2775;-73.747;-60
03/11/19 08:00;544;506.88;13417;91.799;26.374;14.06;-60.747;-60
03/11/19 09:00;390.89;356.13;9560.9;158.9;21.206;20.87;-46.761;-60
03/11/19 10:00;236.66;214.8;5768.2;168;16.021;26.201;-31.491;-46.71
03/11/19 11:00;393.63;371.58;9934;215.7;22.542;29.537;-14.97;-24.508
03/11/19 12:00;401.22;381.99;10183;211.6;23.423;30.47;2.2957;3.895
03/11/19 13:00;593.73;561.56;14588;112.8;30.987;28.875;19.44;31.112
03/11/19 14:00;670.8;632.15;16199;91.303;34.096;24.965;35.659;51.388
03/11/19 15:00;669.04;632.52;16227;96.197;33.825;19.192;50.576;60
03/11/19 16:00;637.1;533.08;13914;56.098;29.827;12.078;64.263;60
03/11/19 17:00;350.43;163.22;4336.4;23.403;15.042;4.1147;77.074;60
03/11/19 18:00;7.1388;6.077;87.28;6.7988;8.6504;0;0;-60
03/11/19 19:00;0;0;0;0;0;0;0;-60
03/11/19 20:00;0;0;0;0;0;0;0;-60
03/11/19 21:00;0;0;0;0;0;0;0;-60
03/11/19 22:00;0;0;0;0;0;0;0;-60
03/11/19 23:00;0;0;0;0;0;0;0;-60
03/12/19 00:00;0;0;0;0;0;0;0;-60
03/12/19 01:00;0;0;0;0;0;0;0;-60
03/12/19 02:00;0;0;0;0;0;0;0;-60
03/12/19 03:00;0;0;0;0;0;0;0;-60
03/12/19 04:00;0;0;0;0;0;0;0;-60
03/12/19 05:00;0;0;0;0;0;0;0;-60
03/12/19 06:00;0;0;0;6.6013;0;1.2706;-82.04;-60
03/12/19 07:00;103.43;84.04;2166.8;54.203;11.936;6.6406;-73.901;-60
03/12/19 08:00;225.15;204.67;5498.4;101.4;15.307;14.432;-60.883;-60
03/12/19 09:00;251.08;224.89;6060.1;142.5;15.707;21.252;-46.866;-60
03/12/19 10:00;256.49;232.14;6272.2;202.2;15.417;26.592;-31.547;-46.264
03/12/19 11:00;343;323.73;8744.8;215.1;18.908;29.931;-14.958;-24.147
03/12/19 12:00;407.97;388.64;10449;298.2;21.422;30.857;2.3854;3.9849
03/12/19 13:00;488.04;458.83;12234;223.9;24.311;29.244;19.6;30.928
03/12/19 14:00;397.34;362.3;9751.6;215.9;20.683;25.309;35.872;51.096
03/12/19 15:00;432.91;396.38;10627;163.3;22.252;19.511;50.82;60
03/12/19 16:00;501.1;426.55;11396;92.103;23.493;12.377;64.525;60
03/12/19 17:00;301.97;158.74;4247.8;31.903;12.814;4.4013;77.346;60
03/12/19 18:00;0;0;0;5.5999;0;0.0948;83.779;60
03/12/19 19:00;0;0;0;0;0;0;0;-60
03/12/19 20:00;0;0;0;0;0;0;0;-60
03/12/19 21:00;0;0;0;0;0;0;0;-60
03/12/19 22:00;0;0;0;0;0;0;0;-60
03/12/19 23:00;0;0;0;0;0;0;0;-60
03/13/19 00:00;0;0;0;0;0;0;0;-60
03/13/19 01:00;0;0;0;0;0;0;0;-60
03/13/19 02:00;0;0;0;0;0;0;0;-60
03/13/19 03:00;0;0;0;0;0;0;0;-60
03/13/19 04:00;0;0;0;0;0;0;0;-60
03/13/19 05:00;0;0;0;0;0;0;0;-60
03/13/19 06:00;13.122;11.171;214.61;12.497;5.9759;1.4925;-82.407;-60
03/13/19 07:00;15.597;12.62;252.28;24.299;5.5311;7.0053;-74.055;-60
03/13/19 08:00;217.99;197.5;5338.9;103.1;13.257;14.805;-61.019;-60
03/13/19 09:00;55.976;46.872;1170.1;74.6;7.5284;21.635;-46.97;-60
03/13/19 10:00;79.613;70.596;1823.4;95.494;8.1326;26.985;-31.601;-45.821
03/13/19 11:00;252.97;237.76;6441.7;254.9;14.994;30.326;-14.943;-23.789
03/13/19 12:00;331.88;316.26;8539.5;239.5;18.806;31.244;2.4775;4.0756
03/13/19 13:00;332.36;310.43;8349.1;244.2;19.635;29.613;19.764;30.75
03/13/19 14:00;546.93;504.72;13281;220.1;27.793;25.653;36.088;50.808
03/13/19 15:00;193.65;169.61;4565.8;148.2;12.238;19.83;51.068;60
03/13/19 16:00;165.56;141.92;3817.6;96.796;9.8014;12.676;64.79;60
03/13/19 17:00;179.15;105.71;2816.3;30.999;7.5783;4.6876;77.619;60
03/13/19 18:00;7.4754;6.3484;94.363;7.1002;3.8607;0.2376;84.261;60
03/13/19 19:00;0;0;0;0;0;0;0;-60
03/13/19 20:00;0;0;0;0;0;0;0;-60
03/13/19 21:00;0;0;0;0;0;0;0;-60
03/13/19 22:00;0;0;0;0;0;0;0;-60
03/13/19 23:00;0;0;0;0;0;0;0;-60
03/14/19 00:00;0;0;0;0;0;0;0;-60
03/14/19 01:00;0;0;0;0;0;0;0;-60
03/14/19 02:00;0;0;0;0;0;0;0;-60
03/14/19 03:00;0;0;0;0;0;0;0;-60
03/14/19 04:00;0;0;0;0;0;0;0;-60
03/14/19 05:00;0;0;0;0;0;0;0;-60
03/14/19 06:00;15.275;12.728;259.5;14.2;0.1037;1.7157;-82.774;-60
03/14/19 07:00;630.11;366.49;10112;32.902;14.466;7.3713;-74.208;-60
03/14/19 08:00;772.55;745.06;19247;50.701;31.633;15.179;-61.154;-60
03/14/19 09:00;778.81;741.2;19038;61.199;33.015;22.019;-47.074;-60
03/14/19 10:00;694.52;658.86;17114;65.597;30.813;27.378;-31.654;-45.381
03/14/19 11:00;600.97;572.11;15062;70.602;27.786;30.722;-14.928;-23.435
03/14/19 12:00;562.03;536.4;14173;77.303;26.888;31.632;2.5721;4.1669
03/14/19 13:00;616;585.31;15357;73.201;28.61;29.982;19.93;30.577
03/14/19 14:00;714.91;677.04;17437;75.799;32.752;25.997;36.306;50.524
03/14/19 15:00;752.71;718.48;18400;63.902;33.845;20.149;51.318;60
03/14/19 16:00;613.14;535.19;14186;64.597;26.121;12.975;65.057;60
03/14/19 17:00;420.92;212.81;5780.8;31.903;12.978;4.9737;77.894;60
03/14/19 18:00;10.582;8.9484;158.93;10.003;4.5005;0.38;84.746;60
03/14/19 19:00;0;0;0;0;0;0;0;-60
03/14/19 20:00;0;0;0;0;0;0;0;-60
03/14/19 21:00;0;0;0;0;0;0;0;-60
03/14/19 22:00;0;0;0;0;0;0;0;-60
03/14/19 23:00;0;0;0;0;0;0;0;-60
03/15/19 00:00;0;0;0;0;0;0;0;-60
03/15/19 01:00;0;0;0;0;0;0;0;-60
03/15/19 02:00;0;0;0;0;0;0;0;-60
03/15/19 03:00;0;0;0;0;0;0;0;-60
03/15/19 04:00;0;0;0;0;0;0;0;-60
03/15/19 05:00;0;0;0;0;0;0;0;-60
03/15/19 06:00;12.088;10.279;192.74;11.498;4.3314;1.8;-83.346;-60
03/15/19 07:00;76.799;65.846;1695.3;61.302;7.5227;7.7385;-74.36;-60
03/15/19 08:00;91.548;77.444;2008.8;100.3;8.8814;15.554;-61.289;-60
03/15/19 09:00;82.616;69.491;1784.2;103.4;9.343;22.405;-47.177;-60
03/15/19 10:00;67.325;59.869;1522.4;80.997;8.6495;27.773;-31.707;-44.943
03/15/19 11:00;151.3;142.29;3786.4;158.8;12.626;31.119;-14.91;-23.085
03/15/19 12:00;174.22;165.97;4426.2;174.6;14.321;32.021;2.669;4.2585
03/15/19 13:00;130.22;120.74;3176.1;140.8;13.019;30.351;20.1;30.408
03/15/19 14:00;95.894;83.778;2158.2;115.5;12.097;26.341;36.528;50.245
03/15/19 15:00;49.066;40.958;995.54;67.196;10.689;20.468;51.571;60
03/15/19 16:00;45.58;38.207;919.85;58.397;11.115;13.274;65.326;60
03/15/19 17:00;26.031;22.013;489.46;28.493;11.281;5.2594;78.171;60
03/15/19 18:00;0;0;0;1.7031;0;0.522;85.232;60
03/15/19 19:00;0;0;0;0;0;0;0;-60
03/15/19 20:00;0;0;0;0;0;0;0;-60
03/15/19 21:00;0;0;0;0;0;0;0;-60
03/15/19 22:00;0;0;0;0;0;0;0;-60
03/15/19 23:00;0;0;0;0;0;0;0;-60
03/16/19 00:00;0;0;0;0;0;0;0;-60
03/16/19 01:00;0;0;0;0;0;0;0;-60
03/16/19 02:00;0;0;0;0;0;0;0;-60
03/16/19 03:00;0;0;0;0;0;0;0;-60
03/16/19 04:00;0;0;0;0;0;0;0;-60
03/16/19 05:00;0;0;0;0;0;0;0;-60
03/16/19 06:00;0;0;0;5.7973;0;2.0251;-83.712;-60
03/16/19 07:00;21.488;17.871;385.65;31.102;8.5817;8.1067;-74.513;-60
03/16/19 08:00;620.06;590.56;15346;81.5;30.907;15.93;-61.424;-60
03/16/19 09:00;650.64;610.75;15750;112.1;32.666;22.791;-47.28;-60
03/16/19 10:00;242.86;220.34;5888.9;200.2;17.528;28.168;-31.759;-44.507
03/16/19 11:00;158.01;148.7;3942.1;165.1;14.233;31.516;-14.892;-22.739
03/16/19 12:00;226.12;215.43;5755;224.4;17.362;32.41;2.7682;4.3502
03/16/19 13:00;154.54;143.36;3792.4;165.8;14.233;30.72;20.272;30.244
03/16/19 14:00;106.04;92.733;2405.5;126.9;12.154;26.685;36.753;49.97
03/16/19 15:00;116.26;98.016;2550;134.9;12.373;20.786;51.827;60
03/16/19 16:00;140.37;120.16;3154.7;119.5;13.429;13.572;65.597;60
03/16/19 17:00;173.45;125.05;3290.1;50.701;13.523;5.5449;78.45;60
03/16/19 18:00;10.812;9.2038;163.5;10.297;8.4508;0.6637;85.719;60
03/16/19 19:00;0;0;0;0;0;0;0;-60
03/16/19 20:00;0;0;0;0;0;0;0;-60
03/16/19 21:00;0;0;0;0;0;0;0;-60
03/16/19 22:00;0;0;0;0;0;0;0;-60
03/16/19 23:00;0;0;0;0;0;0;0;-60
03/17/19 00:00;0;0;0;0;0;0;0;-60
03/17/19 01:00;0;0;0;0;0;0;0;-60
03/17/19 02:00;0;0;0;0;0;0;0;-60
03/17/19 03:00;0;0;0;0;0;0;0;-60
03/17/19 04:00;0;0;0;0;0;0;0;-60
03/17/19 05:00;0;0;0;0;0;0;0;-60
03/17/19 06:00;0;0;0;10.001;0;2.251;-84.077;-60
03/17/19 07:00;39.082;32.981;790.29;44.503;7.7144;8.4759;-74.664;-60
03/17/19 08:00;282.1;256.47;6921.8;126.9;16.848;16.307;-61.559;-60
03/17/19 09:00;221.94;192.21;5141;189.5;15.592;23.178;-47.382;-59.808
03/17/19 10:00;247.44;221.9;5932.8;256.7;17.516;28.564;-31.81;-44.075
03/17/19 11:00;395.54;373.29;9896.1;343;24.638;31.915;-14.872;-22.397
03/17/19 12:00;340.55;324.49;8620.9;328.2;23.054;32.799;2.8695;4.442
03/17/19 13:00;275.11;255.49;6797.4;283.1;20.377;31.09;20.446;30.085
03/17/19 14:00;162.56;142.92;3753.5;180.2;16.013;27.028;36.98;49.7
03/17/19 15:00;238.74;209.15;5553.1;178.1;18.524;21.104;52.084;60
03/17/19 16:00;146.28;127.23;3333.5;96.9;14.839;13.869;65.87;60
03/17/19 17:00;13.129;10.813;202.99;21.694;9.9126;5.83;78.73;60
03/17/19 18:00;0;0;0;3.1032;0;0.805;86.207;60
03/17/19 19:00;0;0;0;0;0;0;0;-60
03/17/19 20:00;0;0;0;0;0;0;0;-60
03/17/19 21:00;0;0;0;0;0;0;0;-60
03/17/19 22:00;0;0;0;0;0;0;0;-60
03/17/19 23:00;0;0;0;0;0;0;0;-60
03/18/19 00:00;0;0;0;0;0;0;0;-60
03/18/19 01:00;0;0;0;0;0;0;0;-60
03/18/19 02:00;0;0;0;0;0;0;0;-60
03/18/19 03:00;0;0;0;0;0;0;0;-60
03/18/19 04:00;0;0;0;0;0;0;0;-60
03/18/19 05:00;0;0;0;0;0;0;0;-60
03/18/19 06:00;0;0;0;10.198;0;2.3374;-84.649;-60
03/18/19 07:00;19.251;15.926;333.49;29.8;9.8184;8.8459;-74.816;-60
03/18/19 08:00;62.75;52.715;1311.7;78.198;11.244;16.685;-61.693;-60
03/18/19 09:00;79.028;66.416;1679.9;101.7;12.192;23.566;-47.485;-59.384
03/18/19 10:00;60.104;53.672;1335;72.097;11.751;28.961;-31.861;-43.646
03/18/19 11:00;71.392;67.246;1703.6;75.6;12.053;32.313;-14.85;-22.058
03/18/19 12:00;50.024;47.656;1173.3;50.197;11.443;33.189;2.9729;4.5335
03/18/19 13:00;40.347;37.436;898.86;44.696;11.196;31.459;20.624;29.929
03/18/19 14:00;83.068;72.728;1850;101.4;12.591;27.371;37.209;49.433
03/18/19 15:00;29.093;24.173;546.62;42.697;11.023;21.421;52.344;60
03/18/19 16:00;31.763;26.431;607.3;45.603;10.528;14.166;66.145;60
03/18/19 17:00;29.236;24.703;562.43;32.499;10.172;6.1148;79.011;60
03/18/19 18:00;7.0351;5.9887;85.298;6.7001;9.2167;0.9459;86.697;60
03/18/19 19:00;0;0;0;0;0;0;0;-60
03/18/19 20:00;0;0;0;0;0;0;0;-60
03/18/19 21:00;0;0;0;0;0;0;0;-60
03/18/19 22:00;0;0;0;0;0;0;0;-60
03/18/19 23:00;0;0;0;0;0;0;0;-60
03/19/19 00:00;0;0;0;0;0;0;0;-60
03/19/19 01:00;0;0;0;0;0;0;0;-60
03/19/19 02:00;0;0;0;0;0;0;0;-60
03/19/19 03:00;0;0;0;0;0;0;0;-60
03/19/19 04:00;0;0;0;0;0;0;0;-60
03/19/19 05:00;0;0;0;0;0;0;0;-60
03/19/19 06:00;10.303;8.5966;149.51;14.204;6.0073;2.5645;-85.013;-60
03/19/19 07:00;444.16;310.3;8408.1;53.204;17.753;9.2165;-74.967;-60
03/19/19 08:00;656.84;623.74;16191;103.2;31.082;17.063;-61.827;-60
03/19/19 09:00;717.6;671.3;17194;157;34.058;23.955;-47.587;-58.962
03/19/19 10:00;676.51;637.93;16386;155.8;33.526;29.358;-31.911;-43.221
03/19/19 11:00;618.1;590.4;15277;116.4;31.908;32.712;-14.828;-21.724
03/19/19 12:00;590.22;565.71;14664;93.998;31.493;33.578;3.0783;4.6247
03/19/19 13:00;650.38;619.95;15906;93.998;33.847;31.828;20.803;29.778
03/19/19 14:00;713.38;676.27;17170;90.903;36.077;27.713;37.441;49.171
03/19/19 15:00;761.79;720.34;18140;115.4;37.716;21.738;52.606;60
03/19/19 16:00;470.53;431.54;11419;100.5;25.911;14.463;66.421;60
03/19/19 17:00;327.49;207.42;5544.5;53.204;16.738;6.3991;79.293;60
03/19/19 18:00;15.96;13.586;274.5;15.2;8.6085;1.0864;87.188;60
03/19/19 19:00;0;0;0;0;0;0;0;-60
03/19/19 20:00;0;0;0;0;0;0;0;-60
03/19/19 21:00;0;0;0;0;0;0;0;-60
03/19/19 22:00;0;0;0;0;0;0;0;-60
03/19/19 23:00;0;0;0;0;0;0;0;-60
03/20/19 00:00;0;0;0;0;0;0;0;-60
03/20/19 01:00;0;0;0;0;0;0;0;-60
03/20/19 02:00;0;0;0;0;0;0;0;-60
03/20/19 03:00;0;0;0;0;0;0;0;-60
03/20/19 04:00;0;0;0;0;0;0;0;-60
03/20/19 05:00;0;0;0;0;0;0;0;-60
03/20/19 06:00;17.687;14.991;314.24;18.506;5.3509;2.7921;-85.376;-60
03/20/19 07:00;209.15;159.17;4290.4;68.403;10.992;9.5876;-75.118;-60
03/20/19 08:00;381.92;347.86;9400.1;163.2;19.398;17.442;-61.962;-60
03/20/19 09:00;220.77;190.37;5115.9;215.2;14.276;24.344;-47.689;-58.541
03/20/19 10:00;256.67;232.77;6263.7;229.1;16.478;29.755;-31.961;-42.798
03/20/19 11:00;284.23;268.52;7224.5;259.4;18.119;33.112;-14.804;-21.395
03/20/19 12:00;551.53;528.01;13877;218.4;28.16;33.968;3.1856;4.7154
03/20/19 13:00;399.41;376;10082;231.1;21.87;32.197;20.985;29.63
03/20/19 14:00;726.45;689.94;17659;82.1;34.141;28.055;37.676;48.912
03/20/19 15:00;811.98;776.82;19508;60;37.423;22.054;52.87;60
03/20/19 16:00;772.89;732.9;18683;49.797;34.836;14.759;66.699;60
03/20/19 17:00;582.39;317.59;8608.8;31.703;17.868;6.683;79.577;60
03/20/19 18:00;12.788;10.663;201.71;11.898;5.8564;1.2265;87.679;60
03/20/19 19:00;0;0;0;0;0;0;0;-60
03/20/19 20:00;0;0;0;0;0;0;0;-60
03/20/19 21:00;0;0;0;0;0;0;0;-60
03/20/19 22:00;0;0;0;0;0;0;0;-60
03/20/19 23:00;0;0;0;0;0;0;0;-60
03/21/19 00:00;0;0;0;0;0;0;0;-60
03/21/19 01:00;0;0;0;0;0;0;0;-60
03/21/19 02:00;0;0;0;0;0;0;0;-60
03/21/19 03:00;0;0;0;0;0;0;0;-60
03/21/19 04:00;0;0;0;0;0;0;0;-60
03/21/19 05:00;0;0;0;0;0;0;0;-60
03/21/19 06:00;458.8;158.83;4366;16.399;5.8064;3.0199;-85.74;-60
03/21/19 07:00;738.63;516.45;13974;35.797;20.987;9.959;-75.269;-60
03/21/19 08:00;826.57;798.61;20139;49.797;34.031;17.821;-62.096;-60
03/21/19 09:00;812.28;775.69;19706;58.001;34.853;24.733;-47.792;-58.123
03/21/19 10:00;729.13;695.49;17897;62.103;32.857;30.153;-32.01;-42.38
03/21/19 11:00;642.72;615.92;16019;63.198;30.647;33.511;-14.78;-21.069
03/21/19 12:00;610.61;586.46;15305;65.997;29.885;34.358;3.2947;4.8054
03/21/19 13:00;668.16;638.87;16510;64.901;32.096;32.565;21.17;29.486
03/21/19 14:00;756.73;721.59;18381;60.903;35.069;28.397;37.913;48.658
03/21/19 15:00;822.02;788.06;19705;55.202;37.322;22.369;53.136;60
03/21/19 16:00;797.06;766.43;19406;45.999;36.157;15.054;66.978;60
03/21/19 17:00;622.99;345.42;9335.8;29.6;19.295;6.9665;79.861;60
03/21/19 18:00;12.597;10.41;195.28;11.602;5.8164;1.3662;88.171;60
03/21/19 19:00;0;0;0;0;0;0;0;-60
03/21/19 20:00;0;0;0;0;0;0;0;-60
03/21/19 21:00;0;0;0;0;0;0;0;-60
