,ABQ_DNI,ABQ_TEMP,ABQ_Timestamp,ABQ_WSPD,RSK_DNI,RSK_TEMP,RSK_Timestamp,RSK_WSPD,S1_Gfront,S1_celltemp,S1_dcP,S2_Gfront,S2_celltemp,S2_dcP,S3_Gfront,S3_celltemp,S3_dcP,S4_GPOAeff,S4_Gfront,S4_Grear,S4_celltemp,S4_dcP,S5_Gfront,S5_celltemp,S5_dcP,S6_GPOAeff,S6_Gfront,S6_Grear,S6_celltemp,S6_dcP,SPACE
4734,152.666675226668,23.803389727059,2019-07-17 07:00:00-07:00,2.49091526209297,652.002990976969,18.8158332453833,2019-07-17 07:00:00,0.616111113462183,72.0625137422861,25.719725332849887,222.8991901069133,72.0625137422861,25.719725332849887,222.8991901069133,752.8264405741814,41.51702333167271,18790.201615845148,768.9697106965418,752.8264405741814,24.83580018824678,44.19093164948771,18522.122120105305,752.8264405741814,41.51702333167271,18790.201615845148,768.9697106965418,752.8264405741814,24.83580018824678,44.19093164948771,18160.943799596476,
4735,683.553725242614,25.5115000089009,2019-07-17 08:00:00-07:00,1.72188333471616,696.142691417726,20.0878187076903,2019-07-17 08:00:00,0.667988672134896,278.05975776402164,33.29535359125296,875.9390519933145,278.05975776402164,33.29535359125296,875.9390519933145,833.3027564078038,45.127870561287295,20438.58700644179,852.182337978533,833.3027564078038,29.045510108814117,48.13017984600077,20166.69747547662,833.3027564078038,45.127870561287295,20438.58700644179,852.182337978533,833.3027564078038,29.045510108814117,48.13017984600077,19773.450207308793,
4736,797.4833887736,26.9854999860127,2019-07-17 09:00:00-07:00,1.84318334509929,749.740674477192,20.8767162266062,2019-07-17 09:00:00,1.19731342845888,518.350304108796,41.3785894468429,1594.4377540291637,518.350304108796,41.3785894468429,1594.4377540291637,912.8066684421183,47.34479277634248,22136.09093483023,939.9144718500821,912.8066684421183,41.70431293532895,50.935968912505516,21943.345292796057,912.8066684421183,47.34479277634248,22136.09093483023,939.9144718500821,912.8066684421183,41.70431293532895,50.935968912505516,21515.453685786593,
4737,752.200853602091,28.4754998524983,2019-07-17 10:00:00-07:00,2.11729999283949,701.741236390185,21.1955183333709,2019-07-17 10:00:00,1.61764705865656,719.6133973155784,48.094411102504615,2147.5007087398976,719.6133973155784,48.094411102504615,2147.5007087398976,849.7809526785051,45.15051500739844,20839.149676394984,883.3719617343019,849.7809526785051,51.678475470456654,48.815210232706676,20833.869996754485,849.7809526785051,45.15051500739844,20839.149676394984,883.3719617343019,849.7809526785051,51.678475470456654,48.815210232706676,20427.61297467389,
4738,679.569201467434,29.9225001017252,2019-07-17 11:00:00-07:00,2.34443334539731,726.963215486297,22.1717877308083,2019-07-17 11:00:00,1.18044692544297,857.9835793521919,52.96219475956224,2496.615392027294,857.9835793521919,52.96219475956224,2496.615392027294,851.9196896113926,46.90239631535002,20712.900665390192,893.9943516759531,851.9196896113926,64.7302493300931,50.78844665075424,20901.29303572721,851.9196896113926,46.90239631535002,20712.900665390192,893.9943516759531,851.9196896113926,64.7302493300931,50.78844665075424,20493.721275528496,
4739,746.384050810337,31.0596667607625,2019-07-17 12:00:00-07:00,2.47643331885337,797.003908958989,22.4205633136588,2019-07-17 12:00:00,1.50816901342969,1032.9208820021393,58.55428772319533,2911.305225613643,1032.9208820021393,58.55428772319533,2911.305225613643,899.195903486851,47.95529306479891,21742.935488629162,949.2345058706795,899.195903486851,76.98246520589004,52.274579388266375,22027.822427833085,899.195903486851,47.95529306479891,21742.935488629162,949.2345058706795,899.195903486851,76.98246520589004,52.274579388266375,21598.283530650486,
4740,162.719732042016,31.9765517793852,2019-07-17 13:00:00-07:00,2.11094826665417,775.368146075882,22.6209497718171,2019-07-17 13:00:00,1.58016759481842,638.4046377730174,49.38883905547437,1892.3665471869422,638.4046377730174,49.38883905547437,1892.3665471869422,864.4592630103328,47.05101821078488,21001.157816324117,913.6356099650543,864.4592630103328,75.65591839187911,51.244428968876946,21311.20390321575,864.4592630103328,47.05101821078488,21001.157816324117,913.6356099650543,864.4592630103328,75.65591839187911,51.244428968876946,20895.638948839947,
4741,670.392512798309,33.8404998779296,2019-07-17 14:00:00-07:00,2.10048334300518,583.978686887875,21.9645071217711,2019-07-17 14:00:00,1.46197182871926,900.7927797819376,58.426510899312575,2547.634377349296,900.7927797819376,58.426510899312575,2547.634377349296,729.5385575225224,42.74573547532001,18099.390752794454,769.9976043812527,729.5385575225224,62.24468747496971,46.24160866725908,18385.368562909865,729.5385575225224,42.74573547532001,18099.390752794454,769.9976043812527,729.5385575225224,62.24468747496971,46.24160866725908,18026.856914167434,
4742,930.552905273437,34.6484999338785,2019-07-17 15:00:00-07:00,4.25078334808349,801.789085049099,22.0950001027848,2019-07-17 15:00:00,1.61805555340316,808.1532585168787,53.78188400778537,2343.257899475575,808.1532585168787,53.78188400778537,2343.257899475575,876.8172007045308,46.811461499224365,21324.96901267236,915.423661169747,876.8172007045308,59.394554561871104,50.71619926593477,21401.474188825192,876.8172007045308,46.811461499224365,21324.96901267236,915.423661169747,876.8172007045308,59.394554561871104,50.71619926593477,20984.148978797424,
4743,900.655143229166,35.4434997558593,2019-07-17 16:00:00-07:00,5.16078331669171,767.704253811306,21.5733332422044,2019-07-17 16:00:00,1.94000000059604,615.5370378262015,49.177003937319824,1826.0281449238553,615.5370378262015,49.177003937319824,1826.0281449238553,886.1134939179387,46.01936171785058,21633.568847942828,916.7446200539421,886.1134939179387,47.124809440005116,49.745007761670664,21522.441127741782,886.1134939179387,46.01936171785058,21633.568847942828,916.7446200539421,886.1134939179387,47.124809440005116,49.745007761670664,21102.757082395266,
